Player name,Character Pick,Played Rounds,Win Percent,Total Kills,Avg. Kills,Avg. Rank,Avg Hunting,Avg Weapon Mastery
LeetPhilia,Bernice / Rozzi,4,0.0,36,9.0,5.0,46.75,17.25
yasuoぼっと,Mai,2,0.0,22,11.0,3.0,34.5,19.0
い力,Lenore / Echion,10,10.0,82,8.2,5.6,42.3,16.6
みゅーき,Estelle / Mai / Bianca / Rio / Leni / Lenox / Jenny,12,8.3,115,9.58,5.42,35.0,16.58
sLLLime,Chloe / Martina / Priya / YuMin / Hart / Adina,20,10.0,139,6.95,4.3,40.45,18.25
たまねぎ2nd,Celine / Rozzi / Felix / Hart,20,10.0,139,6.95,4.3,62.65,18.35
灯油,Emma / Elena,12,8.3,67,5.58,5.0,42.67,16.58
sino1012,Leon / Vanya / Isol,20,30.0,227,11.35,3.4,42.15,18.55
れもんだもん,Rozzi / Charlotte / Adriana,20,30.0,227,11.35,3.4,57.75,18.5
Exaneko,Charlotte / Sua,8,25.0,79,9.88,3.62,42.38,17.5
Meltt,Nadine / Katja,10,0.0,65,6.5,5.4,46.3,18.1
かとかい,Lenore / Justyna / Adela / Haze,16,6.2,133,8.31,3.94,49.94,18.62
ニッキーブレーク,Markus / Nicky / Estelle / Mai,18,5.6,141,7.83,4.5,17.39,17.28
BLUNA,Alex,8,12.5,45,5.62,5.38,35.12,15.88
作楽朔,Eva / Kenneth / Rio / Emma,4,0.0,19,4.75,5.5,51.75,15.75
둥둥,Eleven / Adela,3,0.0,25,8.33,6.0,32.33,15.67
미스트,Celine / Emma,3,0.0,25,8.33,6.0,50.67,16.67
Prushka,Emma / Karla / Laura,8,0.0,41,5.12,5.62,43.5,17.5
じゃっきーらぶ,Priya,2,50.0,18,9.0,4.5,33.5,16.0
れぐるす,Luke,8,25.0,94,11.75,4.0,35.75,17.38
ひささぎ,Eva / Sua / Nicky,4,0.0,30,7.5,3.75,30.75,17.5
3y3s,Alonso / Chloe / Justyna,4,0.0,30,7.5,3.75,28.0,17.75
死神ザヒル,Zahir / Karla / Jackie,4,0.0,30,7.5,3.75,56.25,18.0
suvarublend,Tia,4,0.0,17,4.25,5.75,61.5,17.75
mystica,William / Nicky,4,0.0,17,4.25,5.75,63.0,17.75
ふーと,Eleven / Hisui,4,0.0,17,4.25,5.75,36.5,17.75
Surfinia,Martina / Elena,2,50.0,11,5.5,3.5,33.5,18.5
コレマサ,Estelle / Mai / Barbara / Elena,4,0.0,31,7.75,6.25,35.25,14.75
Dato2,Nadine / Isol / Irem / Aya,4,0.0,31,7.75,6.25,47.25,16.5
syon1222,DebiMarlene / Kenneth,4,0.0,31,7.75,6.25,25.5,15.25
ななしの,Katja / Luke,8,0.0,27,3.38,6.12,45.25,15.88
다케,Camilo / Isaac,4,0.0,23,5.75,6.25,29.5,15.75
Istria0,Charlotte / DebiMarlene,8,0.0,27,3.38,6.12,24.38,14.5
nemaland,Mai / Martina,2,0.0,5,2.5,4.5,10.5,16.0
hako72,Rio,4,25.0,45,11.25,4.5,73.25,18.5
Nacoty,Lenox,4,25.0,45,11.25,4.5,21.75,17.0
ここかな,Hisui,4,0.0,15,3.75,5.0,56.25,18.5
SSPotato,Vanya,4,0.0,15,3.75,5.0,35.0,17.5
義妹,Charlotte,4,0.0,15,3.75,5.0,9.75,16.25
神代レイ,Aya / Magnus,4,0.0,17,4.25,4.25,36.5,18.25
HaruSakuragi,Lenore / Abigail,4,0.0,17,4.25,4.25,33.0,18.5
honarane,Estelle / Alonso / Yuki,4,0.0,17,4.25,4.25,17.5,16.5
ハクレイ,Jenny / Justyna / Mai,4,0.0,8,2.0,4.25,40.25,18.5
kiliel,Elena / Yuki / Arda,4,0.0,8,2.0,4.25,25.5,18.0
rauz,Leon / Darko / Chiara,4,0.0,8,2.0,4.25,33.75,17.75
たゆた,DebiMarlene / Haze,4,50.0,33,8.25,2.25,66.0,19.75
greatSolt,Nadine / Katja,4,50.0,33,8.25,2.25,53.25,19.5
ぽんちゃんさん,Darko / Markus,4,50.0,33,8.25,2.25,33.75,18.75
konikonikoni,Bernice / Xiukai / Nadine / Aya,4,25.0,31,7.75,4.75,43.25,17.75
odyuuka,Priya,4,25.0,31,7.75,4.75,41.25,16.75
kuroha,Estelle / Katja,4,25.0,31,7.75,4.75,29.25,16.5
kur1ch4n,Theodore / Adina / Nadine,4,0.0,36,9.0,4.75,56.0,18.0
hato88,Estelle / Mai,4,0.0,36,9.0,4.75,29.0,16.75
PYP,Rio / Chloe,4,0.0,36,9.0,4.75,51.5,17.5
Latesummerr,Darko / Luke / Martina,4,0.0,17,4.25,6.5,46.5,16.5
RadioDaemon,Lenore / Xiukai,4,0.0,17,4.25,6.5,41.25,16.75
ジェノ,Alonso / Tazia,4,0.0,17,4.25,6.5,29.0,15.25
もなぞう,Hisui,4,50.0,28,7.0,2.75,41.0,17.75
shimo1415,Garnet,4,50.0,28,7.0,2.75,21.25,17.25
uzakiron,Arda,4,50.0,28,7.0,2.75,99.5,18.75
ドリルフィールド,Adela,4,0.0,18,4.5,2.75,54.0,18.5
ysd,Vanya,4,0.0,18,4.5,2.75,55.5,19.5
shrimpgratin,Estelle,4,0.0,18,4.5,2.75,41.75,17.75
guppy63,Chloe / Alex,4,25.0,50,12.5,2.25,43.25,19.0
chainin,Mai / Justyna,4,25.0,50,12.5,2.25,27.75,18.25
Atato,Camilo,4,25.0,50,12.5,2.25,45.25,19.0
現役JC,Markus,2,0.0,7,3.5,5.5,29.0,16.5
EXOSKULLZERO,YuMin / Bernice,4,0.0,20,5.0,5.0,54.5,17.5
isemaki,Rio / Tsubame / Markus,4,0.0,20,5.0,5.0,51.0,17.25
soku510,Lenore / Eva,4,0.0,28,7.0,4.75,41.5,18.0
十二連火炎ブレス,Markus / Alonso,4,0.0,28,7.0,4.75,24.0,17.0
Yggdra1,Katja / Tsubame,4,0.0,28,7.0,4.75,50.0,17.75
都築そろVT,Rio,4,0.0,20,5.0,5.5,60.5,17.75
Magnen,Nicky / Cathy,4,0.0,20,5.0,5.5,34.5,16.25
Fetch,DebiMarlene / Markus / Nicky,4,0.0,20,5.0,5.5,25.0,16.5
arikA0331,Hisui,4,25.0,20,5.0,5.0,50.0,16.75
ankod,Arda / Lenox / Markus,4,25.0,20,5.0,5.0,27.75,15.25
いのりの牛,DebiMarlene / Martina,4,25.0,20,5.0,5.0,19.25,15.75
Indeedee,Alonso / Vanya,2,0.0,13,6.5,4.5,26.5,16.5
おぼろづき米,Leon / Isaac,4,0.0,19,4.75,5.0,42.75,17.0
デスガキ,Lyanh,4,0.0,19,4.75,5.0,40.5,17.5
シユイ,Adriana,4,0.0,19,4.75,5.0,34.25,17.5
rosen,Chloe / Lyanh / Aya,8,25.0,51,6.38,3.62,43.75,18.5
kawaiiOTP,Jenny,8,25.0,51,6.38,3.62,46.12,18.5
ymt,Adriana / Celine / Hisui / Leni / Katja,8,0.0,11,1.38,6.62,41.75,16.0
Sucyone,Elena / Leon / Darko / Alonso / Istvan,8,0.0,11,1.38,6.62,30.0,15.38
サーモン中西,Chloe / Lenox / Rio / Eleven,10,0.0,20,2.0,6.8,36.8,15.1
upalupa,Mai / Estelle,8,12.5,72,9.0,3.25,26.25,18.88
mukkoro,Garnet / Leni / Priya / Markus,12,8.3,48,4.0,4.75,29.33,16.42
ハッピー天月,Jackie / Rio / Hart,12,0.0,122,10.17,4.92,48.17,17.67
WeNeedaHero,Katja / YuMin,4,25.0,26,6.5,5.25,43.75,16.75
Tnsh,Markus / Elena,4,25.0,37,9.25,4.25,28.25,19.5
Alek,Chloe / Katja / Haze,4,25.0,37,9.25,4.25,73.0,20.0
Gyoo,Irem / Sua,4,25.0,37,9.25,4.25,46.0,19.5
Rirolu,Adina,4,0.0,22,5.5,5.75,37.75,17.25
松マキサ,Adela / Hyunwoo / Nathapon / Katja,8,0.0,83,10.38,5.12,38.88,17.25
akihisa,Nicky / Isaac / YuMin / Justyna,8,0.0,83,10.38,5.12,43.12,17.38
LegendOfLeague,Jan / Leni / Markus / Leon,8,0.0,83,10.38,5.12,22.12,16.12
らいらい,Camilo,4,0.0,48,12.0,5.0,45.25,18.0
たまこん,Alex,8,12.5,67,8.38,4.12,28.75,17.38
CoppepanJP,Luke,4,0.0,22,5.5,3.5,69.25,18.5
지옥연문,Sissela / Aya / Haze,4,0.0,22,5.5,3.5,40.0,19.0
BanjaLuka,Priya / Alonso / Estelle,4,0.0,22,5.5,3.5,25.0,17.75
RQQQQ,Barbara / Haze,2,0.0,8,4.0,3.5,57.0,18.5
Endeavor108,Eleven / Yuki,4,0.0,17,4.25,5.5,18.5,15.5
bjermiyan,Barbara,4,0.0,28,7.0,5.5,45.25,18.0
C4storice,Jan,8,25.0,61,7.62,3.88,46.88,17.62
Hyouya,Isaac / LiDailin,4,0.0,23,5.75,4.0,36.25,17.5
harao,DebiMarlene,4,0.0,23,5.75,4.0,38.75,18.25
ドンブレ,Bernice,4,0.0,23,5.75,4.0,55.75,18.5
コメダの泥水,Sua / Leon / Justyna / YuMin,4,0.0,6,1.5,5.5,35.75,16.75
たまご,Adela / Adina,4,0.0,6,1.5,5.5,51.25,17.0
ヴィルヴィ,Garnet,4,0.0,27,6.75,4.5,30.5,16.5
照る坊主,Hisui / Karla / Isaac / Jackie,4,0.0,4,1.0,6.0,41.25,15.25
